source_url,title,authors,journal_info,abstract_url
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=1,Deep-learningseismology.,"Mousavi SM, Beroza GC.",Science. 2022 Aug 12;377(6607):eabm4470. doi: 10.1126/science.abm4470. Epub 2022 Aug 12.,https://pubmed.ncbi.nlm.nih.gov/35951699/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=9,Deeplearningfeatures in facial identification and the likelihood ratio bound.,"Li Z, Xie L, Wang G.",Forensic Sci Int. 2023 Mar;344:111576. doi: 10.1016/j.forsciint.2023.111576. Epub 2023 Jan 26.,https://pubmed.ncbi.nlm.nih.gov/36758339/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=9,Illuminating enzyme design usingdeeplearning.,"Dallago C, Yang KK.",Nat Chem. 2023 Jun;15(6):749-750. doi: 10.1038/s41557-023-01218-w.,https://pubmed.ncbi.nlm.nih.gov/37248345/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=9,DeepLearning-Enhanced Nanopore Sensing of Single-Nanoparticle Translocation Dynamics.,"Tsutsui M, Takaai T, Yokota K, Kawai T, Washio T.",Small Methods. 2021 Jul;5(7):e2100191. doi: 10.1002/smtd.202100191. Epub 2021 May 14.,https://pubmed.ncbi.nlm.nih.gov/34928002/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=9,The use ofdeeplearningin interventional radiotherapy (brachytherapy): A review with a focus on open source and open data.,"Fechter T, Sachpazidis I, Baltas D.",Z Med Phys. 2024 May;34(2):180-196. doi: 10.1016/j.zemedi.2022.10.005. Epub 2022 Nov 12.,https://pubmed.ncbi.nlm.nih.gov/36376203/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=9,Artificial intelligence-based hybriddeeplearningmodels for image classification: The first narrative review.,"Jena B, Saxena S, Nayak GK, Saba L, Sharma N, Suri JS.",Comput Biol Med. 2021 Oct;137:104803. doi: 10.1016/j.compbiomed.2021.104803. Epub 2021 Aug 27.,https://pubmed.ncbi.nlm.nih.gov/34536856/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=9,Deeplearningfor environmental conservation.,"Lamba A, Cassey P, Segaran RR, Koh LP.",Curr Biol. 2019 Oct 7;29(19):R977-R982. doi: 10.1016/j.cub.2019.08.016.,https://pubmed.ncbi.nlm.nih.gov/31593680/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=9,"DeepLearningfor Object Detection, Classification and Tracking in Industry Applications.","Wang D, Wang JG, Xu K.",Sensors (Basel). 2021 Nov 5;21(21):7349. doi: 10.3390/s21217349.,https://pubmed.ncbi.nlm.nih.gov/34770656/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=9,Learningfor Personalized Medicine: A Comprehensive Review From aDeepLearningPerspective.,"Zhang S, Bamakan SMH, Qu Q, Li S.",IEEE Rev Biomed Eng. 2019;12:194-208. doi: 10.1109/RBME.2018.2864254. Epub 2018 Aug 7.,https://pubmed.ncbi.nlm.nih.gov/30106692/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=10,A Critical Review ofDeepLearning-Based Multi-Sensor Fusion Techniques.,"Marsh B, Sadka AH, Bahai H.",Sensors (Basel). 2022 Dec 1;22(23):9364. doi: 10.3390/s22239364.,https://pubmed.ncbi.nlm.nih.gov/36502065/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=10,[Protein modeling and design based ondeeplearning].,"Xia B, Wang J.",Sheng Wu Gong Cheng Xue Bao. 2021 Nov 25;37(11):3863-3879. doi: 10.13345/j.cjb.210393.,https://pubmed.ncbi.nlm.nih.gov/34841791/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=10,A Review on the Recent Applications ofDeepLearningin Predictive Drug Toxicological Studies.,"Sinha K, Ghosh N, Sil PC.",Chem Res Toxicol. 2023 Aug 21;36(8):1174-1205. doi: 10.1021/acs.chemrestox.2c00375. Epub 2023 Aug 10.,https://pubmed.ncbi.nlm.nih.gov/37561655/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=10,A survey on automatic generation of medical imaging reports based ondeeplearning.,"Pang T, Li P, Zhao L.",Biomed Eng Online. 2023 May 18;22(1):48. doi: 10.1186/s12938-023-01113-y.,https://pubmed.ncbi.nlm.nih.gov/37202803/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=10,The promise of explainabledeeplearningfor omics data analysis: Adding new discovery tools to AI.,"Santorsola M, Lescai F.",N Biotechnol. 2023 Nov 25;77:1-11. doi: 10.1016/j.nbt.2023.06.002. Epub 2023 Jun 15.,https://pubmed.ncbi.nlm.nih.gov/37329982/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=10,Deep-Learning-Based Automatic Detection of Photovoltaic Cell Defects in Electroluminescence Images.,"Wang J, Bi L, Sun P, Jiao X, Ma X, Lei X, Luo Y.",Sensors (Basel). 2022 Dec 27;23(1):297. doi: 10.3390/s23010297.,https://pubmed.ncbi.nlm.nih.gov/36616894/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=10,DeepReinforcementLearningin Human Activity Recognition: A Survey and Outlook.,"Nikpour B, Sinodinos D, Armanfard N.",IEEE Trans Neural Netw Learn Syst. 2025 Mar;36(3):4267-4278. doi: 10.1109/TNNLS.2024.3360990. Epub 2025 Feb 28.,https://pubmed.ncbi.nlm.nih.gov/38373132/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=10,Privacy-enhanced multi-partydeeplearning.,"Gong M, Feng J, Xie Y.",Neural Netw. 2020 Jan;121:484-496. doi: 10.1016/j.neunet.2019.10.001. Epub 2019 Oct 11.,https://pubmed.ncbi.nlm.nih.gov/31648120/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=10,A survey on activelearningand human-in-the-loopdeeplearningfor medical image analysis.,"Budd S, Robinson EC, Kainz B.",Med Image Anal. 2021 Jul;71:102062. doi: 10.1016/j.media.2021.102062. Epub 2021 Apr 9.,https://pubmed.ncbi.nlm.nih.gov/33901992/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=10,ADeepLearningPipeline for Nucleus Segmentation.,"Zaki G, Gudla PR, Lee K, Kim J, Ozbun L, Shachar S, Gadkari M, Sun J, Fraser IDC, Franco LM, Misteli T, Pegoraro G.",Cytometry A. 2020 Dec;97(12):1248-1264. doi: 10.1002/cyto.a.24257. Epub 2020 Nov 19.,https://pubmed.ncbi.nlm.nih.gov/33141508/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=11,Deep-Learning-Based Wireless Visual Sensor System for Shiitake Mushroom Sorting.,"Deng J, Liu Y, Xiao X.",Sensors (Basel). 2022 Jun 18;22(12):4606. doi: 10.3390/s22124606.,https://pubmed.ncbi.nlm.nih.gov/35746391/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=11,The Advent of Clinically UsefulDeepLearning.,Stultz CM.,JACC Clin Electrophysiol. 2019 May;5(5):587-589. doi: 10.1016/j.jacep.2019.03.006.,https://pubmed.ncbi.nlm.nih.gov/31122380/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=11,Prediction of toxicity outcomes following radiotherapy usingdeeplearning-based models: A systematic review.,"Tan D, Mohd Nasir NF, Abdul Manan H, Yahya N.",Cancer Radiother. 2023 Sep;27(5):398-406. doi: 10.1016/j.canrad.2023.05.001. Epub 2023 Jul 21.,https://pubmed.ncbi.nlm.nih.gov/37482464/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=11,"DeepLearningin Medicine-Promise, Progress, and Challenges.","Wang F, Casalino LP, Khullar D.",JAMA Intern Med. 2019 Mar 1;179(3):293-294. doi: 10.1001/jamainternmed.2018.7117.,https://pubmed.ncbi.nlm.nih.gov/30556825/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=11,Adeeplearningmethod to map tissue architecture.,Koch L.,Nat Rev Genet. 2023 Feb;24(2):70. doi: 10.1038/s41576-022-00564-8.,https://pubmed.ncbi.nlm.nih.gov/36473953/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=11,Validation ofdeeplearning-based markerless 3D pose estimation.,"Kosourikhina V, Kavanagh D, Richardson MJ, Kaplan DM.",PLoS One. 2022 Oct 20;17(10):e0276258. doi: 10.1371/journal.pone.0276258. eCollection 2022.,https://pubmed.ncbi.nlm.nih.gov/36264853/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=11,NuKit: Adeeplearningplatform for fast nucleus segmentation of histopathological images.,"Lin CN, Chung CH, Tan AC.",J Bioinform Comput Biol. 2023 Feb;21(1):2350002. doi: 10.1142/S0219720023500026. Epub 2023 Mar 11.,https://pubmed.ncbi.nlm.nih.gov/36958934/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=11,MachineLearningfor Industry 4.0: A Systematic Review UsingDeepLearning-Based Topic Modelling.,"Mazzei D, Ramjattan R.",Sensors (Basel). 2022 Nov 9;22(22):8641. doi: 10.3390/s22228641.,https://pubmed.ncbi.nlm.nih.gov/36433236/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=11,Guest Editorial Annotation-EfficientDeepLearning: The Holy Grail of Medical Imaging.,"Tajbakhsh N, Roth H, Terzopoulos D, Liang J.",IEEE Trans Med Imaging. 2021 Oct;40(10):2526-2533. doi: 10.1109/tmi.2021.3089292. Epub 2021 Sep 30.,https://pubmed.ncbi.nlm.nih.gov/34795461/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=11,Interactive contouring through contextualdeeplearning.,"Trimpl MJ, Boukerroui D, Stride EPJ, Vallis KA, Gooding MJ.",Med Phys. 2021 Jun;48(6):2951-2959. doi: 10.1002/mp.14852. Epub 2021 May 3.,https://pubmed.ncbi.nlm.nih.gov/33742454/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=12,Interactomes in the era ofdeeplearning.,"Pereira J, Schwede T.",Science. 2021 Dec 10;374(6573):1319-1320. doi: 10.1126/science.abm8295. Epub 2021 Dec 9.,https://pubmed.ncbi.nlm.nih.gov/34882469/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=12,Deeplearningsharpens vistas on biodiversity mapping.,Givnish TJ.,Proc Natl Acad Sci U S A. 2024 Oct 8;121(41):e2416358121. doi: 10.1073/pnas.2416358121. Epub 2024 Sep 30.,https://pubmed.ncbi.nlm.nih.gov/39348547/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=12,Artificial Intelligence or Natural Stupidity?DeepLearningor Superficial Teaching?,"Chan LK, Pawlina W.",Anat Sci Educ. 2020 Jan;13(1):5-7. doi: 10.1002/ase.1936.,https://pubmed.ncbi.nlm.nih.gov/31837097/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=12,A comprehensivedeep-learningmodel for interpreting chest x-rays.,"Takahashi K, Usuzaki T.",Lancet Digit Health. 2022 Jan;4(1):e6. doi: 10.1016/S2589-7500(21)00255-7.,https://pubmed.ncbi.nlm.nih.gov/34952677/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=12,[Progress in biomedical data analysis based ondeeplearning].,"Li S, Tang S, Li F, Qi J, Xiong W.",Sheng Wu Yi Xue Gong Cheng Xue Za Zhi. 2020 Apr 25;37(2):349-357. doi: 10.7507/1001-5515.201907016.,https://pubmed.ncbi.nlm.nih.gov/32329289/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=12,Deep-Learning-Based Classification of Digitally Modulated Signals Using Capsule Networks and Cyclic Cumulants.,"Snoap JA, Popescu DC, Latshaw JA, Spooner CM.",Sensors (Basel). 2023 Jun 20;23(12):5735. doi: 10.3390/s23125735.,https://pubmed.ncbi.nlm.nih.gov/37420905/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=12,DeepLearning-Based Synthetic Skin Lesion Image Classification.,"Abbasi SF, Bilal M, Mukherjee T, Churm J, Pournik O, Epiphaniou G, Arvanitis TN.",Stud Health Technol Inform. 2024 Aug 22;316:1145-1150. doi: 10.3233/SHTI240612.,https://pubmed.ncbi.nlm.nih.gov/39176583/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=12,"DeepLearningFramework for Integrating Multibatch Calibration, Classification, and Pathway Activities.","Niu J, Xu W, Wei D, Qian K, Wang Q.",Anal Chem. 2022 Jun 28;94(25):8937-8946. doi: 10.1021/acs.analchem.2c00601. Epub 2022 Jun 16.,https://pubmed.ncbi.nlm.nih.gov/35709357/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=12,Classification of peripheral blood neutrophils usingdeeplearning.,"Tseng TR, Huang HM.",Cytometry A. 2023 Apr;103(4):295-303. doi: 10.1002/cyto.a.24698. Epub 2022 Oct 29.,https://pubmed.ncbi.nlm.nih.gov/36268593/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=12,Evolution ofdeeplearningtrends between 2012 and 2020: A perspective from the EJR editorial board.,Becker AS.,Eur J Radiol. 2022 Oct;155:110462. doi: 10.1016/j.ejrad.2022.110462. Epub 2022 Aug 8.,https://pubmed.ncbi.nlm.nih.gov/35964507/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=13,Deep-learning-based approach for strain estimation in phase-sensitive optical coherence elastography.,"Dong B, Huang N, Bai Y, Xie S.",Opt Lett. 2021 Dec 1;46(23):5914-5917. doi: 10.1364/OL.446403.,https://pubmed.ncbi.nlm.nih.gov/34851922/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=13,DeepLearningof Nanopore Sensing Signals Using a Bi-Path Network.,"Dematties D, Wen C, Pérez MD, Zhou D, Zhang SL.",ACS Nano. 2021 Sep 28;15(9):14419-14429. doi: 10.1021/acsnano.1c03842. Epub 2021 Aug 17.,https://pubmed.ncbi.nlm.nih.gov/34583465/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=13,Exploring a decade ofdeeplearningin dentistry: A comprehensive mapping review.,"Sohrabniya F, Hassanzadeh-Samani S, Ourang SA, Jafari B, Farzinnia G, Gorjinejad F, Ghalyanchi-Langeroudi A, Mohammad-Rahimi H, Tichy A, Motamedian SR, Schwendicke F.",Clin Oral Investig. 2025 Feb 19;29(2):143. doi: 10.1007/s00784-025-06216-5.,https://pubmed.ncbi.nlm.nih.gov/39969623/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=13,Multi-Modal Song Mood Detection withDeepLearning.,"Pyrovolakis K, Tzouveli P, Stamou G.",Sensors (Basel). 2022 Jan 29;22(3):1065. doi: 10.3390/s22031065.,https://pubmed.ncbi.nlm.nih.gov/35161804/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=13,A new pairwisedeeplearningfeature for environmental microorganism image analysis.,"Kulwa F, Li C, Zhang J, Shirahama K, Kosov S, Zhao X, Jiang T, Grzegorzek M.",Environ Sci Pollut Res Int. 2022 Jul;29(34):51909-51926. doi: 10.1007/s11356-022-18849-0. Epub 2022 Mar 7.,https://pubmed.ncbi.nlm.nih.gov/35257344/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=13,DeepLearning-Based Violin Bowing Action Recognition.,"Sun SW, Liu BY, Chang PC.",Sensors (Basel). 2020 Oct 9;20(20):5732. doi: 10.3390/s20205732.,https://pubmed.ncbi.nlm.nih.gov/33050164/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=13,DeepLearningAnomaly Classification Using Multi-Attention Residual Blocks for Industrial Control Systems.,"Jiang JR, Lin YT.",Sensors (Basel). 2022 Nov 23;22(23):9084. doi: 10.3390/s22239084.,https://pubmed.ncbi.nlm.nih.gov/36501784/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=13,DeepMCANC: Adeeplearningapproach to multi-channel active noise control.,"Zhang H, Wang D.",Neural Netw. 2023 Jan;158:318-327. doi: 10.1016/j.neunet.2022.11.029. Epub 2022 Nov 25.,https://pubmed.ncbi.nlm.nih.gov/36493534/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=13,A UnifiedDeepLearningFramework for ssTEM Image Restoration.,"Deng S, Huang W, Chen C, Fu X, Xiong Z.",IEEE Trans Med Imaging. 2022 Dec;41(12):3734-3746. doi: 10.1109/TMI.2022.3194984. Epub 2022 Dec 2.,https://pubmed.ncbi.nlm.nih.gov/35905070/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=13,DeeplearningMueller matrix feature retrieval from a snapshot Stokes image.,"Si L, Huang T, Wang X, Yao Y, Dong Y, Liao R, Ma H.",Opt Express. 2022 Mar 14;30(6):8676-8689. doi: 10.1364/OE.451612.,https://pubmed.ncbi.nlm.nih.gov/35299314/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=14,Phenotypic screen withdeeplearningfinds cardioprotective molecules.,Eccleston A.,Nat Rev Drug Discov. 2022 Sep;21(9):634. doi: 10.1038/d41573-022-00132-z.,https://pubmed.ncbi.nlm.nih.gov/35896800/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=14,Acceleratingdeeplearningwith memcomputing.,"Manukian H, Traversa FL, Di Ventra M.",Neural Netw. 2019 Feb;110:1-7. doi: 10.1016/j.neunet.2018.10.012. Epub 2018 Nov 3.,https://pubmed.ncbi.nlm.nih.gov/30458316/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=14,DeepLearningEmpowers the Discovery of Self-Assembling Peptides with Over 10 Trillion Sequences.,"Wang J, Liu Z, Zhao S, Xu T, Wang H, Li SZ, Li W.",Adv Sci (Weinh). 2023 Nov;10(31):e2301544. doi: 10.1002/advs.202301544. Epub 2023 Sep 25.,https://pubmed.ncbi.nlm.nih.gov/37749875/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=14,DeepLearning-Based Intelligent Forklift Cargo Accurate Transfer System.,"Ren J, Pan Y, Yao P, Hu Y, Gao W, Xue Z.",Sensors (Basel). 2022 Nov 2;22(21):8437. doi: 10.3390/s22218437.,https://pubmed.ncbi.nlm.nih.gov/36366133/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=14,Aurora Image Classification withDeepMetricLearning.,"Endo T, Matsumoto M.",Sensors (Basel). 2022 Sep 3;22(17):6666. doi: 10.3390/s22176666.,https://pubmed.ncbi.nlm.nih.gov/36081125/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=14,Amino acid encoding fordeeplearningapplications.,"ElAbd H, Bromberg Y, Hoarfrost A, Lenz T, Franke A, Wendorff M.",BMC Bioinformatics. 2020 Jun 9;21(1):235. doi: 10.1186/s12859-020-03546-x.,https://pubmed.ncbi.nlm.nih.gov/32517697/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=14,Deeplearningclassification of urinary sediment crystals with optimal parameter tuning.,"Nagai T, Onodera O, Okuda S.",Sci Rep. 2022 Dec 7;12(1):21178. doi: 10.1038/s41598-022-25385-x.,https://pubmed.ncbi.nlm.nih.gov/36477082/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=14,EQUIBIND: A geometricdeeplearning-based protein-ligand binding prediction method.,"Li Y, Li L, Wang S, Tang X.",Drug Discov Ther. 2023 Nov 18;17(5):363-364. doi: 10.5582/ddt.2023.01063. Epub 2023 Sep 26.,https://pubmed.ncbi.nlm.nih.gov/37766553/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=14,NengoDL: CombiningDeepLearningand Neuromorphic Modelling Methods.,Rasmussen D.,Neuroinformatics. 2019 Oct;17(4):611-628. doi: 10.1007/s12021-019-09424-z.,https://pubmed.ncbi.nlm.nih.gov/30972529/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=14,Deeplearning-based method for predicting and classifying the binding affinity of protein-protein complexes.,"Nikam R, Yugandhar K, Gromiha MM.",Biochim Biophys Acta Proteins Proteom. 2023 Nov 1;1871(6):140948. doi: 10.1016/j.bbapap.2023.140948. Epub 2023 Aug 9.,https://pubmed.ncbi.nlm.nih.gov/37567456/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=15,A Meaningful Journey to Predict Fractures withDeepLearning.,Ha J.,Endocrinol Metab (Seoul). 2022 Aug;37(4):617-619. doi: 10.3803/EnM.2022.403. Epub 2022 Aug 29.,https://pubmed.ncbi.nlm.nih.gov/36065645/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=15,"Single-cell classification, analysis, and its application usingdeeplearningtechniques.","Premkumar R, Srinivasan A, Harini Devi KG, M D, E G, Jadhav P, Futane A, Narayanamurthy V.",Biosystems. 2024 Mar;237:105142. doi: 10.1016/j.biosystems.2024.105142. Epub 2024 Feb 9.,https://pubmed.ncbi.nlm.nih.gov/38340976/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=15,Progressivelearning: Adeeplearningframework for continuallearning.,"Fayek HM, Cavedon L, Wu HR.",Neural Netw. 2020 Aug;128:345-357. doi: 10.1016/j.neunet.2020.05.011. Epub 2020 May 18.,https://pubmed.ncbi.nlm.nih.gov/32470799/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=15,Deeplearning-based high-throughput phenotyping can drive future discoveries in plant reproductive biology.,"Warman C, Fowler JE.",Plant Reprod. 2021 Jun;34(2):81-89. doi: 10.1007/s00497-021-00407-2. Epub 2021 Mar 16.,https://pubmed.ncbi.nlm.nih.gov/33725183/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=15,Application ofdeeplearningmodels to detect coastlines and shorelines.,"Dang KB, Dang VB, Ngo VL, Vu KC, Nguyen H, Nguyen DA, Nguyen TDL, Pham TPN, Giang TL, Nguyen HD, Hieu Do T.",J Environ Manage. 2022 Oct 15;320:115732. doi: 10.1016/j.jenvman.2022.115732. Epub 2022 Aug 3.,https://pubmed.ncbi.nlm.nih.gov/35930878/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=15,Speech analysis for health: Current state-of-the-art and the increasing impact ofdeeplearning.,"Cummins N, Baird A, Schuller BW.",Methods. 2018 Dec 1;151:41-54. doi: 10.1016/j.ymeth.2018.07.007. Epub 2018 Aug 10.,https://pubmed.ncbi.nlm.nih.gov/30099083/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=15,"DeepLearning-Based Image Classification in Differentiating Tufted Astrocytes, Astrocytic Plaques, and Neuritic Plaques.","Koga S, Ghayal NB, Dickson DW.",J Neuropathol Exp Neurol. 2021 Mar 22;80(4):306-312. doi: 10.1093/jnen/nlab005.,https://pubmed.ncbi.nlm.nih.gov/33570124/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=15,Deeplearningjoint models for extracting entities and relations in biomedical: a survey and comparison.,"Su Y, Wang M, Wang P, Zheng C, Liu Y, Zeng X.",Brief Bioinform. 2022 Nov 19;23(6):bbac342. doi: 10.1093/bib/bbac342.,https://pubmed.ncbi.nlm.nih.gov/36125190/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=15,Deeplearninganalysis of single-cell data in empowering clinical implementation.,"Ma A, Wang J, Xu D, Ma Q.",Clin Transl Med. 2022 Jul;12(7):e950. doi: 10.1002/ctm2.950.,https://pubmed.ncbi.nlm.nih.gov/35858171/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=15,"E Pluribus Unum (Out of Many, One): Leveraging FederatedLearningto PromoteDeepLearningModel Development.",Halabi SS.,J Am Coll Radiol. 2022 Aug;19(8):967-968. doi: 10.1016/j.jacr.2022.06.003. Epub 2022 Jul 7.,https://pubmed.ncbi.nlm.nih.gov/35809619/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=16,SurgAI:deeplearningfor computerized laparoscopic image understanding in gynaecology.,"Madad Zadeh S, Francois T, Calvet L, Chauvet P, Canis M, Bartoli A, Bourdel N.",Surg Endosc. 2020 Dec;34(12):5377-5383. doi: 10.1007/s00464-019-07330-8. Epub 2020 Jan 29.,https://pubmed.ncbi.nlm.nih.gov/31996995/
https://pubmed.ncbi.nlm.nih.gov/?term=deep%20learning&page=16,DeepLearningfor Biospectroscopy and Biospectral Imaging: State-of-the-Art and Perspectives.,"He H, Yan S, Lyu D, Xu M, Ye R, Zheng P, Lu X, Wang L, Ren B.",Anal Chem. 2021 Mar 2;93(8):3653-3665. doi: 10.1021/acs.analchem.0c04671. Epub 2021 Feb 18.,https://pubmed.ncbi.nlm.nih.gov/33599125/
